project_id,name,desc,goal,keywords,disable_communication,country,currency,deadline,state_changed_at,created_at,launched_at,backers_count,final_status
kkst1126079486,TRUE KING: The Steve Hawkes Story,An actor  who never got out of the role of Tarzan  which he played in two movies  embodies him to the fullest in the story of the one TRUE KING.,2000.0,true-king-the-story-of-the-man-who-wishes-he-wasn,False,US,USD,1259696040,1259696708,1254425663,1255138090,41,1
kkst459929444,Impossible Girl: Solo Record,www.theimpossiblegirl.com,20000.0,kim-boekbinder-solo-recording,False,US,USD,1259697600,1259697612,1252671710,1252950013,70,0
kkst71987657,Zachary Brown - Coffee Table Book Project,I aim to proliferate my art on coffee tables everywhere.  I will photograph my body of work and publish it in a professionally bound book format.,3000.0,zachary-brown-coffee-table-book-project,False,US,USD,1259700660,1259701208,1252007469,1252018027,0,0
kkst161134099,"Dancing Skeletons, a love story",A memoir about growing up with a gay father and a physically and mentally handicapped mother and all the skeletons we kept in the closet.,7500.0,dancing-skeletons-a-love-story,False,US,USD,1259704620,1259704809,1254171453,1254242603,7,0
kkst633581402,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Dreams Of Little Red Scooter""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""  an artists hope to interact with other humans!! (Canceled)",My project is writing and illustrating a childrens book using my little Red Vespa to be able to obtain..yes a red scooter. The world calls to me!!,4000.0,the-dreams-of-little-red-scooter-an-artists-hop,False,US,USD,1259715000,1254321071,1253663424,1253712916,0,0
kkst583336308,SHESAYS: Let's make this happen,For three years SHESAYS has organized FREE monthly events for women in digital. We now need to employ someone part time to help us help more women.,20000.0,shesays-lets-make-this-shit-happen,False,US,USD,1259715600,1259715614,1252978284,1252981731,82,0
kkst1911122207,ColorVision,A mobile application for the iphone  android platform  and windows CE to help individuals with color defiency identify colors using there camera,5000.0,colorvision,False,US,USD,1259716560,1259717406,1254269792,1254272153,0,0
kkst1564107603,HELP ME LAUNCH MY CAREER ON MY OWN RECORD LABEL!,Since a record label hasn t grabbed me  I m starting my own!! Help me follow my dreams and get the things I need to launch myself for super stardom!!,50000.0,help-me-launch-my-career-on-my-own-record-label,False,US,USD,1259717100,1259717406,1252974303,1252978295,0,0
kkst733069991,Be Un-bali-evable!  Send a teacher to Bali to learn about shadow puppetry. (Canceled),I want to go to Bali to study shadow puppetry and share my experience with the kids in my after-school theater program!,4000.0,be-un-bali-evable-send-a-teacher-to-bali-to-lear-0,False,US,USD,1259727180,1255301798,1252030146,1252098220,9,0
kkst2014221670,Flit,Social Networking is not social  it s barely networking! Flit focuses on content not followers and conversation not updates. ,5000.0,flit,False,US,USD,1259729880,1259730009,1244164127,1252028514,0,0
kkst178518413,Battle of Brooklyn,Battle of Brooklyn chronicles a six year community fight against a massive real estate development that uses eminent domain to take people s homes.,25000.0,battle-of-brooklyn,False,US,USD,1259729940,1259730020,1256659541,1256782751,373,0
kkst1149108193,Hold the Nasty! The 'good girls' guide to great sex..share your skills & get books!,We re writing a book: A self-help manual of sorts full of whimsically informative tips & stories for the  greenie  stale gal or generally oblivious!,800.0,hold-the-nasty-the-good-girls-guide-to-great-se,False,US,USD,1259729940,1259730010,1253481581,1253491633,2,0
kkst1049680370,"Revolutionary Perspective Drawing, in a Pop-Up-Card",We invented a new method to represent visual space by using binocular vision in an innovative way.  Take a look in our new Pop-Up-Card!,7000.0,revolutionary-perspective-drawing-in-a-pop-up-car,False,US,USD,1259729940,1259730010,1248734521,1252536011,14,0
kkst1311378351,Patrick Ryan EP,I am partnering with Kickstarter to release a 5 track digital EP.  If I reach my pledge goal of $250  I will release new music to all!,250.0,patrick-ryan-ep,False,US,USD,1259733540,1259733607,1252891217,1252926014,3,0
kkst387665118,VISIONS - a Christian MMORPG,Visions is a fun new mulitplayer online RPG set in ancient history being developed by volunteers. The Beta stage 1 is scheduled to release March 2010.,58692.0,visions-a-christian-mmorpg,False,US,USD,1259740740,1259740809,1255970634,1256328533,5,0
kkst190782283,Swallow an Independent Feature Film,Swallow is a love story about a Widower ready to move forward in life. He meets what he thinks is the perfect woman  perfection comes with a price.,8000.0,swallow-an-independent-feature-film,False,US,USD,1259806740,1259807405,1254619185,1254622198,0,0
kkst637898870,NOCTURNAL ME'S NEW VAN AND TRAILER FUND!!!!,Nocturnal Me has figured out a way to get a touring rig for around $2 500 dollars! This is a continuation of an old project.,2500.0,nocturnal-mes-new-van-and-trailer-fund,False,US,USD,1259859240,1259859609,1257958489,1257960950,39,0
kkst100044420,The Next Chico Mann Album: Trickster for Kids,I m asking Friends and Fanns to help fund the making of the next Chico Mann album   Trickster for Kids. ,6000.0,the-next-chico-mann-album-trickster-for-kids,False,US,USD,1259877660,1259878509,1255664910,1255767473,29,0
kkst1093801631,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Greasy Rails""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Out of the blue I have a great band  a fantastic engineer and a recording studio in NYC  all setup  and I need funds to make the recordings happen.,4000.0,greasy-rails-needs-some-grease-i-mean-funds,False,US,USD,1259897400,1259897407,1258732092,1258775635,16,0
kkst1072225422,Syzygy New Music Concert,The inaugural concert of the Syzygy New Music Collective.  Featuring new works of emerging composers performed by young  talented musicians.,1000.0,syzygy-new-music-concert,False,US,USD,1259902740,1259902807,1257558098,1257561855,11,1
kkst1838774203,DANCE FILM PROJECT,DANCE FILM PROJECT is an original dance for the camera co-directed by Vanessa Voskuil and Ryan Phillippi.,1000.0,dance-film-project,False,US,USD,1259906340,1259906408,1252631533,1252642624,1,0
kkst613550619,LOVELAND Round 6: A Force More Powerful,$1 a square inch in Detroit + super fun excitement. Inchvest today.,0.01,loveland-round-6-a-force-more-powerful,False,US,USD,1259906820,1259907306,1259129231,1259132089,6,1
kkst77296910,Portland Family Adventures' Book Series,Portland Family Adventures is planning a series of guidebooks for active parents who wish to take our content on the road.,3500.0,portland-family-adventures-book-series,False,US,USD,1259951880,1259952307,1251913122,1252198515,6,0
kkst1699086759,The Bacon Diet,Care about your weight + Love bacon = The Bacon Diet.,1000.0,the-bacon-diet,False,US,USD,1260030540,1260030606,1257438573,1257532939,2,0
kkst2145691466,Artcult for All: Recycling Lumber Project for Handicapped and Elderly Art Therapy :),Artcult Int was created as a means to recycle discarded wood and paper products for the promotion of art therapy in  non-trad. communities w/o funds,3000.0,artcult-for-all-recycling-lumber-project-for-hand,False,US,USD,1260040140,1260040506,1252174184,1253294935,1,0
kkst1673605749,Family Sleep Project,Need sleep? We can help. Information  support and research to help families. We ll keep it simple  because we know you re tired.,3000.0,family-sleep-project,False,US,USD,1260068400,1260068408,1251770416,1252980124,19,0
kkst1166834794,Hudson Valley Art Incubator (Canceled),Stay tuned for project relaunch!!!!,10000.0,hudson-valley-art-incubator,False,US,USD,1260118800,1256067060,1252786688,1252830252,13,0
kkst1616117203,In Honor of Women Soldiers in America throughout our History.,Very few paintings honor women who served. Yet during every conflict  and the peaceful years they were there too. Help me to honor these women.,5850.0,in-honor-of-women-soldiers-in-america-throughout-o,False,US,USD,1260124560,1260125107,1252284447,1252431592,4,0
kkst879268094,Become A Citizen of The Wonder City,Be in a comic! The Wonder City is a graphic novel that traces the mythological origins of New York City and we want you to be a part of it.,5000.0,become-a-citizen-of-the-wonder-city,False,US,USD,1260131760,1260132308,1252093007,1252421932,62,1
kkst813165359,"An illustrated """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""luci.a variations""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",Webcomics to STOP cultural violence aganst women. 8 international artists create an online comic  of the cult poetry book  the luci.a variations. ,7000.0,the-lucia-variations-webcomics-poetry,False,US,USD,1260212400,1260212410,1252398864,1252578961,56,0
kkst60003877,Cleaning up Hawaii's reefs,I collect trash off the reef using scuba equipment and a small boat in effort to protect marine life & to reduce the effects of heavy use from others.,1000.0,cleaning-up-hawaiis-reefs,False,US,USD,1260245880,1260246605,1252469923,1252470445,2,0
kkst145008707,CD Collaboration,Help me make my next CD by giving me your money AND your vocal samples! Your voice is going to sound great set to my compositions.,2300.0,cd-collaboration,False,US,USD,1260285000,1260285307,1251918961,1252548680,2,0
kkst1177360187,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Today New York, Tomorrow the World""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""- A Painting Installation (phase I)",Help me in developing a Large  Relief Painting Installation that reflects the changing  dynamic landscape of New York City,7000.0,today-new-york-tomorrow-the-world-a-painting-i-0,False,US,USD,1260291720,1260292509,1254520959,1255025533,79,0
kkst1267314476,B-Ville in EXILE Gallery - Galerie en exil,Liberate experimental art from the cages of time  space  tradition  and market-governed taste. First show: B-Ville 2049. In Paris and New York.,555.0,b-ville-in-exile-gallery,False,US,USD,1260334500,1260334809,1252059127,1252590151,9,0
kkst652700652,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Universal Thump"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - The New Album by Greta Gertler", The Universal Thump  is the forthcoming orchestral pop album by acclaimed Brooklyn-based Australian singer-songwriter-pianist  Greta Gertler.,15000.0,the-universal-thump-the-new-album-by-greta-ger,False,US,USD,1260383040,1260383413,1253208288,1253726650,200,0
kkst432769126,A Book About a Boy,I m writing a literary novel about a socially challenged individual and his obsession with a woman out of his reach. I m trying to self publish :),4550.0,a-book-about-a-boy,False,US,USD,1260421140,1260421208,1252700145,1252703237,0,0
kkst2146692994,"Breath life into The Old Ones graphic novel. Get the book, original art and more! (Canceled)",Help me bring my sci-fi graphic novel to life and receive exclusive updates  a digital copy of the book  orignal art  or even a cameo.,3000.0,breath-life-into-the-old-ones-graphic-novel-get-t,False,US,USD,1260421200,1253360248,1253302842,1253348074,0,0
kkst1096354021,Video Game Set in Iran During the Post-Election Riots,A game that takes a look at what it was like in Tehran during the post-election riots of this past June.,15000.0,video-game-set-in-iran-during-the-post-election-ri-0,False,US,USD,1260432000,1260432009,1251252142,1252712966,53,0
kkst1993458910,Social Cause Production Company / Record Label,Building community and harnessing the power of music and art lovers to face social issues.,7500.0,social-cause-production-company-record-label,False,US,USD,1260439380,1260440105,1252396983,1252713663,0,0
kkst422415143,"Books, Boats, a Band & Beyond: The Leeward Rail Band sails on a vital rescue mission!",The Leeward Rail Band would like to perform fund raising concerts to benefit coastal libraries and museums  asking only that our expenses are covered.,4500.0,books-boats-a-band-and-beyond-the-leeward-rail-ba,False,US,USD,1260452220,1260452707,1249216678,1252698945,7,0
kkst1973410602,The Rise of the Peaceballoon Detroit Music Preservation Project,The Rise of the Peaceballoon would like to make some music! We need your cash  in return for our products and services. And we love you.,5000.0,the-rise-of-the-peaceballoon-detroit-music-preserv,False,US,USD,1260468240,1260468908,1252638408,1252696735,10,0
kkst1561880203,Harambe Reading Program,The goal of the Harambe Reading Program is to improve the literacy skills of the Berundian refugee children that are a part of the Harambe community.,200.0,harambe-reading-program,False,US,USD,1260468780,1260468908,1252429979,1252960836,1,0
kkst487882950,Vito Acconci Saved My Life,As an art project  and a means to artistic discourse  the  Vito Acconci Saved My Life  Shirt is AMAZING!,500.0,vito-acconci-saved-my-life,False,US,USD,1260488040,1260488705,1254699276,1255479123,5,0
kkst1348956639,"kc quilty needs $1000 to release CLOVER/CORIANDER, our debut album!",At the end of the story  KCQ gets killed by Humbert.  But before that  we make an album.  And before that  this album gets funded.  By you!  Our fans!,1000.0,kc-quilty-needs-1000-to-release-clover-coriander,False,US,USD,1260507540,1260507610,1252100187,1254852258,36,1
kkst520434433,Sweet Poetry #6: Very Sweet,Create and publish the sixth book in the Sweet Poetry series of poetry books!,350.0,sweet-poetry-6-very-sweet,False,US,USD,1260511140,1260511208,1256591816,1256594451,1,0
kkst480759597,Xylopholks India Outreach Tour 2010,I was awarded a Fulbright scholarship to receive advanced training in South Indian percussion for the 2009-2010 academic year.  I ve taken this opport,1500.0,xylopholks-india-outreach-tour-2010,False,US,USD,1260513780,1260513907,1252042986,1252934798,42,1
kkst314671166,I'M NOT ME - feature film,A man struggles with the death of his wife only to realize that they may have another chance at life together.,6000.0,im-not-me,False,US,USD,1260546180,1260546307,1252852979,1252856566,55,1
kkst2051632876,Telling Stories: Bringing Classical Music and Writing to a New Generation,We re a podcast and concert series that showcases classical music and readings in a new way. Donate $20 and get a CD of our first podcast!,5000.0,telling-stories-bringing-classical-music-and-writ,False,US,USD,1260565800,1260566109,1252246723,1252898524,88,0
kkst683096716,Vote for your favorite Jersey pastel painting,Share New Jersey!  If we raise $105 by December 11  I ll uncopyright the painting that sells the most prints.  Campaign for your favorite painting.  ,105.0,vote-for-your-favorite-jersey-pastel-painting,False,US,USD,1260568800,1260568811,1258743157,1258747304,3,0
kkst577674398,"Release the album """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""1999"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" be part of the movement.",My name is Manny Blue I m an independent singer/songwriter. I m working on a album that I think is really great  but I need some help finishing it.,3000.0,release-the-album-1999-be-part-of-the-movement,False,US,USD,1260583200,1260583207,1252854904,1252864706,4,0
kkst1872514919,WHAT'S HE BUILDING IN THERE?,The Nietzsche Circle  an independent art and philosophy organization  needs to build a new website as its current one is about to self-destruct.,5000.0,whats-he-building-in-there,False,US,USD,1260593940,1260594008,1251298216,1252885731,9,0
kkst943326027,Picture Peace Project,Schoolchildren and orphans in Tanzania affected by HIV/AIDS will use bottle caps to create a huge peace-inspired mural.,1500.0,picture-peace-project,False,US,USD,1260594060,1260594906,1252033486,1254105610,21,0
kkst1628220199,Join the Multiplex: Book 1 Club of Awesome,Help fund the first Multiplex print collection and get awesome rewards and access to exclusive content in the process!,7500.0,join-the-multiplex-book-1-club-of-awesome,False,US,USD,1260597540,1260597616,1252007455,1252872299,318,1
kkst462920316,Join DIY artist Ryan Hanna in making a pivotal VINYL LP & be featured in documentary!,Enraptured by a Muse  I ve written an album illuminating the esoteric threads binding us all.  Let s forge this humanity on wax!,600.0,join-diy-artist-ryan-hanna-in-making-a-pivotal-vin,False,US,USD,1260597540,1260597651,1252201762,1252906484,16,1
kkst656466599,A prototype shop that needs some love.,Raw space has been gifted to start a prototype shop. The space needs to be finished and a few pieces of equipment purchased to officially open house.,3995.0,an-idea-shop-that-needs-some-love,False,US,USD,1260597600,1260597646,1252025273,1252889864,61,1
kkst1321607818,Debbie Kay's Hope For The Broken Hearted,I am looking for sponors  that can help me in my mission to record a new album of songs to bring hope to those that are hurting.,8000.0,debbie-kays-hope-for-the-broken-hearted,False,US,USD,1260618120,1260618306,1252876355,1252881814,5,0
kkst895647894,PRESS ON 2009,I am raising money for a printing press that will allow me to return to printmaking. With a press of my own there is no limit to what I could create!,2500.0,press-on-2009,False,US,USD,1260637200,1260637207,1252944626,1252985696,37,1
kkst317354697,"JSE Records' """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""best of NYC's unsigned"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" artists.  ",/Users/elizabeth/Dropbox/porn/Copy\ of\ kickstarter/ the\ super\ crazy\ lit\ up\ world\ of\ magic\ glowing\ lights,1400.0,jse-records-best-of-nycs-unsigned-artists,False,US,USD,1260647340,1260648008,1252435748,1252872741,5,0
kkst61273687,Living Objects: Public Art | Public Space,LAUNCHING DECEMBER 13  2009 - Become part of the largest public art project in McCarren Park’s history.  Support Jason Krugman s Living Objects!,500.0,the-living-objects-public-art-public-space,False,US,USD,1260670020,1260670506,1252976547,1252978770,28,1
kkst944889303,"Albritton McClain ~ """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Tearing Down The Walls"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" ~ Triple CD Original Song Project",Record a 3 CD Original Song Collection. Design  package & distribute its release Produce a Music Video to secure a recording deal with a major label,50000.0,albritton-mcclain-tearing-down-the-walls-tri,False,US,USD,1260676740,1260676810,1251962461,1252986868,7,0
kkst1362644178,"J. S Bach - Six Suites for Cello Solo, a complete recording by Ovidiu Marinescu",A year-long project to record all 6 Suites for Cello Solo by J. S Bach along with the digital publication of a new music edition by internationally,7840.0,j-s-bach-six-suites-for-cello-solo-a-complete,False,US,USD,1260680340,1260680411,1252619388,1252939447,85,1
kkst717381262,Goddess of Multitasking (Canceled),Help the artist behind Aravist create an eight-armed  fully articulated doll.,10000.0,goddess-of-multitasking,False,US,USD,1260680340,1260332190,1252983813,1252985978,0,0
kkst1367623615,"A Painting a Day...  (help fund an artist, and get art)",I am planning to spend a year creating a painting a day  and would like to raise funds for supplies. ,3000.0,a-painting-a-day,False,US,USD,1260680340,1260680415,1252977506,1252986631,1,0
kkst1244207390,Bring The Bar-B-Q Killers Album Back To Life,Hey people  we re trying to bring the long-lost Bar-B-Q Killers album  Comely  back to life via a proper reissue.,3500.0,bring-the-bar-b-q-killers-album-back-to-life,False,US,USD,1260680340,1260680417,1252981836,1252986292,38,0
kkst763919336,Send Vapidus Designs on the road in 2010! Let's bring art to the masses!,Vapidus Designs believes in a world with Art in it!  In 2010  we want to bring are to the masses in a larger way than we ever dreamed.  Lets do it!,10000.0,send-vapidus-designs-on-the-road-in-2010-lets-br,False,US,USD,1260725100,1260725407,1252945533,1252972141,4,0
kkst1695681860,ReW & WhO? (Canceled),Rew & WhO? ..is an online show hosted by singer/songstress ReW* that focuses on artists in the community of NYC & all over the planet...,20000.0,rew-and-who,False,US,USD,1260728880,1253051200,1252690110,1253014565,0,0
kkst1016134832,The Endangered Species Print Project,ESPP offers limited-edition prints of critically endangered species. The edition # corresponds with the endangered animals or plant population.,2500.0,the-endangered-species-print-project,False,US,USD,1260735300,1260735306,1252955740,1252964512,0,0
kkst1890546640,Books & Beyond,Read  Learn  Teach  Grow Everyone in the world has a story to tell  to pass along  to share with others  to read  to learn  to teach  and to grow. ,5000.0,books-and-beyond-1,False,US,USD,1260736620,1260737108,1252620537,1252966122,69,1
kkst478795770,REPUBLIC WORLDWIDE FUNDRAISER,REPUBLIC is an NYC based event planning company & exhibition design group. We seek your pledge investment to aid in our development and incorporation.,2500.0,republic-worldwide-fundraiser,False,US,USD,1260739380,1260739806,1251577389,1252967400,0,0
kkst1495772204,"Be Our Record Label. You, Music Lovers, Decide Who Rises Up!",We need help to fund a new record! The major labels are dying off. Help lead the transition to a new era of grassroots production.,5000.0,be-our-record-label-you-music-lovers-decide-who,False,US,USD,1260741600,1260741610,1251895652,1252965803,74,1
kkst1374180879,World Series of 'Tubing,A card game played in front of an audience using YouTube videos.,8500.0,world-series-of-tubing,False,US,USD,1260746520,1260747006,1250634125,1252978954,0,0
kkst310957486,The Winter Sounds Kick Out the Jams! (New Record Fundraiser),The Winter Sounds need your help to make their next record.  Fabulous prizes await!,3000.0,the-winter-sounds-kick-out-the-jams-new-record-f,False,US,USD,1260753300,1260753309,1252887357,1252977447,73,1
kkst1930184904,Help Kingdom Death iphone game!,We want to make the first quality horror adventure game for the iPhone. We don t think anyone else is trying to innovate the handheld game experience.,10000.0,help-kingdom-death-iphone-game,False,US,USD,1260757380,1260757805,1252977816,1252985835,1,0
kkst1450723407,Strange Fruit: A publicly funded public art installation for Denver's Biennial,An installation in the trees of Denver for the 2010 Biennial of the Americas that imagines the future of GMO foods via lush  quirky hanging sculptures,10000.0,strange-fruit-a-publicly-funded-public-art-instal,False,US,USD,1260777060,1260777607,1252990282,1253018101,30,0
kkst1158602874,"The Diary Of Eloise Painter, Chicago made thriller",Hitchcock inspired  The Diary of Eloise Painter is a suspense thriller about a couple who go to a lake house trying to make their relationship work.,1500.0,the-diary-of-eloise-painter-chicago-made-thriller,False,US,USD,1260848940,1260849611,1252982982,1253820364,1,0
kkst1860280274,Pripyat: A Quarter-Century Later,I want to do a photo essay on Pripyat  the abandoned city that had to be evacuated after the Chernobyl Incident.,10500.0,pripyat-a-quarter-century-later,False,US,USD,1260849960,1260850506,1253070401,1253154841,0,0
kkst945892798,Put This On: Season One,Put This On is a web series for men about dressing like a grownup.  Now that our pilot is complete  you can help fund our first six-episode season.,15000.0,put-this-on-season-one,False,US,USD,1260914400,1260914434,1257635015,1257784329,369,1
kkst417334371,The Age of Rockets are Making a Super Pretentious New Album!,The Age of Rockets is working on a 30 track 3-disc  Choose Your Own Adventure - style concept album and would love to have you help out!,8000.0,the-age-of-rockets-are-making-a-super-pretentious-0,False,US,USD,1260914400,1260914412,1250618272,1253205034,124,1
kkst1323132498,Giant Crowd Painting,Be portrayed in a large painting of a crowd made up of the painting s supporters.,2000.0,giant-crowd-painting,False,US,USD,1260939600,1260939608,1255633322,1255730264,38,1
kkst679079147,Canceled (Canceled),Cancelled,2000.0,learn-2-develop-applications,False,US,USD,1260943140,1258594532,1254671826,1256502647,0,0
kkst100182282,Free Original Paintings In Every (major) City (of USofA). Awesome,I want to give away 300 paintings in three months. I want you to give them away  too. Join me. ,1824.79,free-original-paintings-everywhere-awesome,False,US,USD,1260998220,1260999007,1253132276,1254019819,38,1
kkst1022190736,Help me finish my LP and get cool stuff,HELLO?!?! This is Coffey. Making a record is expensive.  By partnering with you I can continue to bring the musical experience with my new record.,3500.0,help-me-finish-my-lp-and-get-cool-stuff,False,US,USD,1261015140,1261015208,1253926458,1255709805,17,0
kkst792811396,ALS:ALWAYS LOOKING SEXY. A PLAYFUL CALENDAR THAT'S A LITTLE TOO RACY TO PROMOTE ON TV,Printing costs needed for provacatively heartfelt calendar featuring sexy people with ALS. Plug a whole in a dying woman s bank account.,5000.0,als-always-looking-sexy-a-playful-calendar-thats,False,US,USD,1261090020,1261090809,1258498036,1258502579,1,0
kkst633786367,LOVELAND Round 7: Peak Inches!,$1 square inches of land in Detroit. LOVELAND s first 10 000 square inch colony (Plymouth)  is past 1/2 full. Be a pioneer & inchvest today.,144.0,loveland-round-7-peak-inches,False,US,USD,1261112340,1261112408,1260142387,1260150721,11,1
kkst1684649407,Arab League Records - the future of hip hop in the Middle East,To raise money to finish producing the debut album from Arabian Knightz  titled  United State of Arabia  for a global release on Arab League Records.,5000.0,arab-league-records-the-future-of-hip-hop-in-the,False,US,USD,1261150680,1261151106,1252939117,1253389632,0,0
kkst1320279085,Hamilton Roed Fund Raiser,Hamilton Roed Entertainment is raising funds to produce the pilot episodes of two new comedic web series; D&T Agency and The Extra Family Fun Show.,3000.0,hamilton-roed-fund-raiser,False,US,USD,1261209540,1261209609,1254371595,1256811864,46,1
kkst711808445,"K.T. The O's first Pro EP - """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Countdown to one O"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Fan Fund",K.T. The O is planning is first release FOR SALE  and wants to get his FANS involved! Top supporters are eligible to received gifts and more! Bless,8000.0,kt-the-os-first-pro-ep-countdown-to-one-o-f,False,US,USD,1261245480,1261245607,1251996921,1253476253,0,0
kkst1363782404,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Golden Earrings"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" - an interdependent film ", Golden Earrings  is an indie feature about a young woman who s highly dependent relationship with her best friend leads to an unexpected outcome.,1000.0,golden-earrings-an-interdependent-film,False,US,USD,1261285200,1261285209,1257913595,1258692948,21,1
kkst875541463,Bandwagon artist collaboration seeks exhibition funding.,World renowned artist collective  Bandwagon  showcases their travel shenanigans via blog and exhibition at the Van Abbemuseum of Contemporary Art.,700.0,bandwagon-artist-collaboration-seeks-exhibition-fu,False,US,USD,1261303140,1261303209,1252972729,1253576261,10,1
kkst1973395378,The Future of Music By Way of Cuba,I m partaking in a humanitarian trip to Cuba for educational studies and music advocacy  particularly for young adults in music.  ,2500.0,the-future-of-cuban-music,False,US,USD,1261364880,1261365307,1256263725,1256619233,34,1
